qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	staxids	ssciname	stitle
ASV_227	gi|2591109091|gb|OR648414.1|	99.605	253	1	0	1	253	459	711	2.69e-126	462	253	1792	N/A	Mycolicibacterium chitae strain 32_MI14_10721 16S ribosomal RNA gene, partial sequence
ASV_227	gi|1087543834|gb|KY015047.1|	99.605	253	1	0	1	253	454	706	2.69e-126	462	253	1785	N/A	Mycobacterium sp. strain WMMA1731 16S ribosomal RNA gene, partial sequence
ASV_227	gi|1012303540|gb|KU564078.1|	99.605	253	1	0	1	253	436	688	2.69e-126	462	253	1820618	N/A	Mycobacterium sp. A16 16S ribosomal RNA gene, partial sequence
ASV_227	gi|2415991232|gb|OQ096661.1|	99.605	253	1	0	1	253	483	735	2.69e-126	462	253	56689	N/A	Mycolicibacterium mucogenicum strain ShilD7 16S ribosomal RNA gene, partial sequence
ASV_227	gi|2177159060|gb|OK539002.1|	99.605	253	1	0	1	253	404	656	2.69e-126	462	253	1792	N/A	Mycolicibacterium chitae strain 55_00891B 16S ribosomal RNA gene, partial sequence
ASV_227	gi|670661595|gb|DQ324791.2|	99.605	253	1	0	1	253	444	696	2.69e-126	462	253	266764	N/A	Mycobacterium sp. G1368 16S ribosomal RNA gene, partial sequence
ASV_227	gi|1883785499|gb|MT826390.1|	99.605	253	1	0	1	253	430	682	2.69e-126	462	253	1785	N/A	Mycobacterium sp. strain FXJ1.4350 16S ribosomal RNA gene, partial sequence
ASV_286	gi|2245484622|gb|ON611695.1|	99.605	253	1	0	1	253	507	759	2.69e-126	462	253	1872578	N/A	Aquabacterium sp. strain OR-4 16S ribosomal RNA gene, partial sequence
ASV_304	gi|1835951153|gb|MT415183.1|	100.000	253	0	0	1	253	465	717	5.79e-128	468	253	279573	N/A	Agromyces humatus strain CsMH-113 16S ribosomal RNA gene, partial sequence
ASV_304	gi|1834409201|gb|MT373570.1|	100.000	253	0	0	1	253	400	652	5.79e-128	468	253	293890	N/A	Agromyces subbeticus strain BaOD-279 16S ribosomal RNA gene, partial sequence
ASV_304	gi|1828205916|gb|MT279343.1|	100.000	253	0	0	1	253	266	518	5.79e-128	468	253	51513	N/A	Agromyces sp. strain LA10 16S ribosomal RNA gene, partial sequence
ASV_304	gi|1782942817|dbj|AB836153.1|	100.000	253	0	0	1	253	139	391	5.79e-128	468	253	1363676	N/A	Agromyces sp. So2Pw_1283 gene for 16S rRNA, partial sequence
ASV_304	gi|1782942679|dbj|AB836015.1|	100.000	253	0	0	1	253	133	385	5.79e-128	468	253	1363670	N/A	Agromyces sp. So2Ps_904 gene for 16S rRNA, partial sequence
ASV_304	gi|1782942594|dbj|AB835930.1|	100.000	253	0	0	1	253	140	392	5.79e-128	468	253	1363664	N/A	Agromyces sp. So2Ps_1680 gene for 16S rRNA, partial sequence
ASV_304	gi|1782942586|dbj|AB835922.1|	100.000	253	0	0	1	253	128	380	5.79e-128	468	253	1363663	N/A	Agromyces sp. So2Ps_1671 gene for 16S rRNA, partial sequence
ASV_304	gi|1782942552|dbj|AB835888.1|	100.000	253	0	0	1	253	140	392	5.79e-128	468	253	1363662	N/A	Agromyces sp. So2Ps_1635 gene for 16S rRNA, partial sequence
ASV_304	gi|1782942432|dbj|AB835770.1|	100.000	253	0	0	1	253	142	394	5.79e-128	468	253	1363654	N/A	Agromyces sp. So1Pw_1071 gene for 16S rRNA, partial sequence
ASV_304	gi|2740356096|gb|PP883206.1|	100.000	253	0	0	1	253	98	350	5.79e-128	468	253	51513	N/A	Agromyces sp. strain 63_25 16S ribosomal RNA gene, partial sequence
ASV_304	gi|2805779858|gb|PQ344183.1|	100.000	253	0	0	1	253	487	739	5.79e-128	468	253	279573	N/A	Agromyces humatus strain SM_813 16S ribosomal RNA gene, partial sequence
ASV_304	gi|2249938286|gb|ON698114.1|	100.000	253	0	0	1	253	466	718	5.79e-128	468	253	717856	N/A	Agromyces iriomotensis strain HIB-113 16S ribosomal RNA gene, partial sequence
ASV_304	gi|2562833079|gb|OR437053.1|	100.000	253	0	0	1	253	462	714	5.79e-128	468	253	717856	N/A	Agromyces iriomotensis strain 23242 16S ribosomal RNA gene, partial sequence
ASV_304	gi|2560329759|gb|OR417314.1|	100.000	253	0	0	1	253	462	714	5.79e-128	468	253	51513	N/A	Agromyces sp. strain SLT23 16S ribosomal RNA gene, partial sequence
ASV_304	gi|2246519950|gb|ON630019.1|	100.000	253	0	0	1	253	190	442	5.79e-128	468	253	717856	N/A	Agromyces iriomotensis strain ZSBA23102 16S ribosomal RNA gene, partial sequence
ASV_304	gi|2058286375|gb|MZ452529.1|	100.000	253	0	0	1	253	431	683	5.79e-128	468	253	717856	N/A	Agromyces iriomotensis strain EpV30 16S ribosomal RNA gene, partial sequence
ASV_304	gi|1968321007|gb|MW546194.1|	100.000	253	0	0	1	253	499	751	5.79e-128	468	253	51513	N/A	Agromyces sp. strain A5X5R3 16S ribosomal RNA gene, partial sequence
ASV_304	gi|1968321005|gb|MW546192.1|	100.000	253	0	0	1	253	499	751	5.79e-128	468	253	51513	N/A	Agromyces sp. strain A5X5R1 16S ribosomal RNA gene, partial sequence
ASV_304	gi|1968320947|gb|MW546134.1|	100.000	253	0	0	1	253	497	749	5.79e-128	468	253	51513	N/A	Agromyces sp. strain A1X5R5 16S ribosomal RNA gene, partial sequence
ASV_304	gi|1968320944|gb|MW546131.1|	100.000	253	0	0	1	253	501	753	5.79e-128	468	253	51513	N/A	Agromyces sp. strain A1X4S5 16S ribosomal RNA gene, partial sequence
ASV_304	gi|1968320940|gb|MW546127.1|	100.000	253	0	0	1	253	510	762	5.79e-128	468	253	51513	N/A	Agromyces sp. strain A5X5S1 16S ribosomal RNA gene, partial sequence
ASV_304	gi|1968320935|gb|MW546122.1|	100.000	253	0	0	1	253	505	757	5.79e-128	468	253	51513	N/A	Agromyces sp. strain A1X4R11 16S ribosomal RNA gene, partial sequence
ASV_304	gi|1968320933|gb|MW546120.1|	100.000	253	0	0	1	253	435	687	5.79e-128	468	253	51513	N/A	Agromyces sp. strain A1X4R2 16S ribosomal RNA gene, partial sequence
ASV_304	gi|1968320928|gb|MW546115.1|	100.000	253	0	0	1	253	506	758	5.79e-128	468	253	51513	N/A	Agromyces sp. strain A1X4R13 16S ribosomal RNA gene, partial sequence
ASV_304	gi|1883785471|gb|MT826362.1|	100.000	253	0	0	1	253	444	696	5.79e-128	468	253	51513	N/A	Agromyces sp. strain FXJ1.4091 16S ribosomal RNA gene, partial sequence
ASV_313	gi|1147668877|gb|KY621474.1|	100.000	253	0	0	1	253	448	700	5.79e-128	468	253	82	N/A	Hyphomicrobium sp. strain NDB2Meth4 16S ribosomal RNA gene, partial sequence
ASV_313	gi|3024353814|gb|PV942281.1|	99.605	253	1	0	1	253	470	722	2.69e-126	462	253	82	N/A	Hyphomicrobium sp. strain 1Nfss2.1 16S ribosomal RNA gene, partial sequence
ASV_313	gi|1772810644|gb|MN647626.1|	99.605	253	1	0	1	253	475	727	2.69e-126	462	253	2665159	N/A	Hyphomicrobium album strain XQ2 16S ribosomal RNA gene, partial sequence
ASV_313	gi|2957871161|emb|OZ251603.1|	99.605	253	1	0	1	253	2128111	2127859	2.69e-126	462	253	3413936	N/A	Hyphomicrobium sp. 1Nfss2.1 genome assembly, chromosome: HNF
ASV_313	gi|2363085336|ref|NR_180916.1|	99.605	253	1	0	1	253	475	727	2.69e-126	462	253	2665159	N/A	Hyphomicrobium album strain XQ2 16S ribosomal RNA, partial sequence
ASV_313	gi|532761017|gb|KC921159.1|	99.605	253	1	0	1	253	374	626	2.69e-126	462	253	1391521	N/A	Hyphomicrobiaceae bacterium LX49 16S ribosomal RNA gene, partial sequence
ASV_313	gi|124377708|dbj|AB291823.1|	99.605	253	1	0	1	253	332	584	2.69e-126	462	253	423104	N/A	Hyphomicrobium sp. Pd-E-(r)-e-D-5(2) gene for 16S rRNA, partial sequence
ASV_313	gi|66363655|gb|AY934489.1|	99.605	253	1	0	1	253	441	693	2.69e-126	462	253	325222	N/A	Hyphomicrobium sp. LAT3 16S ribosomal RNA gene, partial sequence
ASV_313	gi|1800674788|emb|LR743509.1|	99.209	253	2	0	1	253	1747885	1748137	1.25e-124	457	253	2682968	N/A	Hyphomicrobium sp. ghe19 isolate hypp genome assembly, chromosome: 1
ASV_313	gi|14582409|gb|AF279787.1|AF279787	99.209	253	2	0	1	253	430	682	1.25e-124	457	253	161967	N/A	Hyphomicrobium sp. PMC 16S ribosomal RNA gene, partial sequence
ASV_352	gi|2624667576|gb|OR878934.1|	100.000	253	0	0	1	253	456	708	5.79e-128	468	253	1873459	N/A	Blastococcus sp. strain CBI_002 16S ribosomal RNA gene, partial sequence
ASV_352	gi|2624667543|gb|OR878901.1|	100.000	253	0	0	1	253	456	708	5.79e-128	468	253	1873459	N/A	Blastococcus sp. strain B12_004 16S ribosomal RNA gene, partial sequence
ASV_352	gi|984880255|emb|LN876386.1|	100.000	253	0	0	1	253	455	707	5.79e-128	468	253	1702999	N/A	Blastococcus sp. URHB0062 partial 16S rRNA gene, strain URHB0062
ASV_352	gi|2705606341|gb|PP554295.1|	99.209	253	2	0	1	253	484	736	1.25e-124	457	253	1882271	N/A	Geodermatophilaceae bacterium strain CPCC_205249 16S ribosomal RNA gene, partial sequence
ASV_352	gi|1137647771|ref|NR_145553.1|	99.209	253	2	0	1	253	506	758	1.25e-124	457	253	1608613	N/A	Modestobacter lapidis strain MON3.1 16S ribosomal RNA, partial sequence
ASV_359	gi|1124890984|gb|KY386524.1|	100.000	253	0	0	1	253	312	564	5.79e-128	468	253	1909296	N/A	Marmoricola sp. strain R-67804 16S ribosomal RNA gene, partial sequence
ASV_359	gi|902761418|dbj|LC065304.1|	100.000	253	0	0	1	253	369	621	5.79e-128	468	253	1682669	N/A	Nocardioides sp. NCCP-1277 gene for 16S ribosomal RNA, partial sequence
ASV_359	gi|2293333181|gb|OP344400.1|	100.000	253	0	0	1	253	434	686	5.79e-128	468	253	433659	N/A	Nocardioides mesophilus strain W478 16S ribosomal RNA gene, partial sequence
ASV_359	gi|1116030235|ref|NR_144693.1|	100.000	253	0	0	1	253	420	672	5.79e-128	468	253	1325935	N/A	Nocardioides massiliensis strain GD13 16S ribosomal RNA, partial sequence
ASV_359	gi|1968321012|gb|MW546199.1|	100.000	253	0	0	1	253	489	741	5.79e-128	468	253	1909296	N/A	Marmoricola sp. strain A5X5S5 16S ribosomal RNA gene, partial sequence
ASV_359	gi|1898514180|gb|CP060713.1|	100.000	253	0	0	1	253	151212	150960	5.79e-128	468	253	433659	N/A	Nocardioides mesophilus strain KACC 16243 chromosome, complete genome
ASV_359	gi|636559967|ref|NR_116027.1|	100.000	253	0	0	1	253	458	710	5.79e-128	468	253	433659	N/A	Nocardioides mesophilus strain MSL-22 16S ribosomal RNA, partial sequence
ASV_359	gi|3047036303|gb|PX207510.1|	99.605	253	1	0	1	253	509	761	2.69e-126	462	253	35761	N/A	Nocardioides sp. strain DSM 117947 16S ribosomal RNA gene, partial sequence
ASV_359	gi|1782951832|dbj|AB833015.1|	99.605	253	1	0	1	253	121	373	2.69e-126	462	253	1360557	N/A	Marmoricola sp. Ri2Pt_4176 gene for 16S rRNA, partial sequence
ASV_359	gi|1782951647|dbj|AB832830.1|	99.605	253	1	0	1	253	129	381	2.69e-126	462	253	1360271	N/A	Marmoricola sp. Ri2Pt_3939 gene for 16S rRNA, partial sequence
ASV_359	gi|1782951490|dbj|AB832673.1|	99.605	253	1	0	1	253	125	377	2.69e-126	462	253	1360114	N/A	Marmoricola sp. Ri2Ps_5057 gene for 16S rRNA, partial sequence
ASV_359	gi|2806731072|gb|PQ351029.1|	99.605	253	1	0	1	253	152	404	2.69e-126	462	253	35761	N/A	Nocardioides sp. strain b99 16S ribosomal RNA gene, partial sequence
ASV_359	gi|2806731071|gb|PQ351028.1|	99.605	253	1	0	1	253	164	416	2.69e-126	462	253	35761	N/A	Nocardioides sp. strain b98 16S ribosomal RNA gene, partial sequence
ASV_359	gi|1435970488|gb|MH699202.1|	99.605	253	1	0	1	253	488	740	2.69e-126	462	253	1909296	N/A	Marmoricola sp. strain MB16 16S ribosomal RNA gene, partial sequence
ASV_359	gi|1435970416|gb|MH699130.1|	99.605	253	1	0	1	253	491	743	2.69e-126	462	253	1909296	N/A	Marmoricola sp. strain MA5 16S ribosomal RNA gene, partial sequence
ASV_359	gi|1435877931|gb|MH698689.1|	99.605	253	1	0	1	253	488	740	2.69e-126	462	253	1909296	N/A	Marmoricola sp. strain TM-A83 16S ribosomal RNA gene, partial sequence
ASV_359	gi|1435360185|gb|MH688758.1|	99.605	253	1	0	1	253	497	749	2.69e-126	462	253	1909296	N/A	Marmoricola sp. strain A15 16S ribosomal RNA gene, partial sequence
ASV_359	gi|2783368958|gb|PQ136062.1|	99.605	253	1	0	1	253	440	692	2.69e-126	462	253	1909296	N/A	Marmoricola sp. strain BM1F5002 16S ribosomal RNA gene, partial sequence
ASV_359	gi|2744505774|gb|PP927997.1|	99.605	253	1	0	1	253	470	722	2.69e-126	462	253	1909296	N/A	Marmoricola sp. strain Sed 4h 16S ribosomal RNA gene, partial sequence
ASV_359	gi|2640698102|gb|PP049571.1|	99.605	253	1	0	1	253	479	731	2.69e-126	462	253	642780	N/A	Nocardioides scoriae strain N34 16S ribosomal RNA gene, partial sequence
ASV_359	gi|2638458570|gb|PP024020.1|	99.605	253	1	0	1	253	434	686	2.69e-126	462	253	715784	N/A	Nocardioides iriomotensis strain M19 16S ribosomal RNA gene, partial sequence
ASV_359	gi|1679775897|ref|NR_163619.1|	99.605	253	1	0	1	253	432	684	2.69e-126	462	253	1645666	N/A	Marmoricola silvestris strain S20-100 16S ribosomal RNA, partial sequence
ASV_359	gi|2428167247|gb|OQ255085.1|	99.605	253	1	0	1	253	468	720	2.69e-126	462	253	1645666	N/A	Marmoricola silvestris strain S4-18 16S ribosomal RNA gene, partial sequence
ASV_359	gi|1968321034|gb|MW546221.1|	99.605	253	1	0	1	253	489	741	2.69e-126	462	253	1909296	N/A	Marmoricola sp. strain C0X3S12 16S ribosomal RNA gene, partial sequence
ASV_359	gi|1937370461|gb|MW295519.1|	99.605	253	1	0	1	253	482	734	2.69e-126	462	253	715784	N/A	Nocardioides iriomotensis strain 20SRW-23 16S ribosomal RNA gene, partial sequence
ASV_396	gi|1150392576|gb|KY176937.1|	99.209	253	2	0	1	253	507	759	1.25e-124	457	253	35761	N/A	Nocardioides sp. strain S78 16S ribosomal RNA gene, partial sequence
ASV_396	gi|1150392572|gb|KY176933.1|	99.209	253	2	0	1	253	507	759	1.25e-124	457	253	35761	N/A	Nocardioides sp. strain S68 16S ribosomal RNA gene, partial sequence
ASV_402	gi|3055197823|gb|PX248768.1|	100.000	253	0	0	1	253	489	741	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain KR80 16S ribosomal RNA gene, partial sequence
ASV_402	gi|3037693468|gb|PX096313.1|	100.000	253	0	0	1	253	454	706	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain F46 16S ribosomal RNA gene, partial sequence
ASV_402	gi|3037693465|gb|PX096310.1|	100.000	253	0	0	1	253	454	706	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain F37 16S ribosomal RNA gene, partial sequence
ASV_402	gi|3037693415|gb|PX096260.1|	100.000	253	0	0	1	253	446	698	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain Q24 16S ribosomal RNA gene, partial sequence
ASV_402	gi|3037693385|gb|PX096230.1|	100.000	253	0	0	1	253	450	702	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain Z53 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2955133874|gb|CP134822.1|	100.000	253	0	0	1	253	351351	351603	5.79e-128	468	253	1038928	N/A	Streptomyces xinghaiensis strain sf106 chromosome, complete genome
ASV_402	gi|2940912120|gb|PV368444.1|	100.000	253	0	0	1	253	476	728	5.79e-128	468	253	2995709	N/A	Actinacidiphila sp. strain OFY2 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2916682729|gb|PV168343.1|	100.000	253	0	0	1	253	500	752	5.79e-128	468	253	1038928	N/A	Streptomyces xinghaiensis strain HDN190910 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2886546629|gb|PQ870463.1|	100.000	253	0	0	1	253	452	704	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain AR6 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2875654771|gb|PQ826002.1|	100.000	253	0	0	1	253	452	704	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain TRM82673 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2875654767|gb|PQ826000.1|	100.000	253	0	0	1	253	454	706	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain TRM82671 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2875654759|gb|PQ825996.1|	100.000	253	0	0	1	253	456	708	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain TRM82667 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2875654736|gb|PQ825985.1|	100.000	253	0	0	1	253	449	701	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain TRM82656 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2842777655|gb|PQ526362.1|	100.000	253	0	0	1	253	443	695	5.79e-128	468	253	1226757	N/A	Streptomyces rapamycinicus strain TM26 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2812704409|gb|PQ415370.1|	100.000	253	0	0	1	253	170	422	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain F43 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2806497236|gb|PQ349459.1|	100.000	253	0	0	1	253	470	722	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain SH30 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2801984182|gb|PQ312618.1|	100.000	253	0	0	1	253	441	693	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain S48_TISTR 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2796677947|gb|PQ269601.1|	100.000	253	0	0	1	253	452	704	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain TRM83044 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2796677926|gb|PQ269580.1|	100.000	253	0	0	1	253	445	697	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain TRM83023 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2745588751|gb|PP935388.1|	100.000	253	0	0	1	253	443	695	5.79e-128	468	253	1038928	N/A	Streptomyces xinghaiensis strain GXL0088 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2741118649|gb|PP892155.1|	100.000	253	0	0	1	253	450	702	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain L-H-5 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2727267025|gb|PP758709.1|	100.000	253	0	0	1	253	483	735	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain 3N406 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2727266991|gb|PP758675.1|	100.000	253	0	0	1	253	498	750	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain 8N706 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2700707212|gb|PP504445.1|	100.000	253	0	0	1	253	428	680	5.79e-128	468	253	1436133	N/A	Actinacidiphila bryophytorum strain SP16 16S ribosomal RNA gene, partial sequence
ASV_402	gi|2691248258|gb|PP424024.1|	100.000	253	0	0	1	253	452	704	5.79e-128	468	253	3107983	N/A	Marine bacterium strain ST1293 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3057917703|gb|PX290281.1|	100.000	253	0	0	1	253	480	732	5.79e-128	468	253	1797754	N/A	Bacillus nitroreducens strain BBAC03 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3057900705|gb|PX286118.1|	100.000	253	0	0	1	253	477	729	5.79e-128	468	253	2026189	N/A	Bacillus albus strain TVCGN08 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3057886437|gb|PX285958.1|	100.000	253	0	0	1	253	477	729	5.79e-128	468	253	1428	N/A	Bacillus thuringiensis strain TVCGN07 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3057886404|gb|PX285954.1|	100.000	253	0	0	1	253	476	728	5.79e-128	468	253	1396	N/A	Bacillus cereus strain TVCGN06 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3057885600|gb|PX285914.1|	100.000	253	0	0	1	253	490	742	5.79e-128	468	253	1396	N/A	Bacillus cereus strain BTLBi3 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3057697149|gb|PX285700.1|	100.000	253	0	0	1	253	522	774	5.79e-128	468	253	2026192	N/A	Bacillus proteolyticus strain Bp1 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3057490665|gb|PX285249.1|	100.000	253	0	0	1	253	470	722	5.79e-128	468	253	1396	N/A	Bacillus cereus strain SS5003 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3057399010|gb|PX283353.1|	100.000	253	0	0	1	253	439	691	5.79e-128	468	253	155322	N/A	Bacillus toyonensis strain 544 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3057399009|gb|PX283352.1|	100.000	253	0	0	1	253	478	730	5.79e-128	468	253	1428	N/A	Bacillus thuringiensis strain 647 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3057395587|gb|PX281876.1|	100.000	253	0	0	1	253	494	746	5.79e-128	468	253	1428	N/A	Bacillus thuringiensis strain SKM-2 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3057024139|gb|PX278990.1|	100.000	253	0	0	1	253	482	734	5.79e-128	468	253	1409	N/A	Bacillus sp. (in: firmicutes) strain P2C4-05 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3057013083|gb|PX277005.1|	100.000	253	0	0	1	253	181	433	5.79e-128	468	253	1409	N/A	Bacillus sp. (in: firmicutes) strain M3-3 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3056960428|gb|PX272173.1|	100.000	253	0	0	1	253	511	763	5.79e-128	468	253	1890302	N/A	Bacillus wiedmannii strain Sequence_ID32027F 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3056960426|gb|PX272171.1|	100.000	253	0	0	1	253	228	480	5.79e-128	468	253	2026192	N/A	Bacillus proteolyticus strain Sequence_ID291492R 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3056960425|gb|PX272170.1|	100.000	253	0	0	1	253	506	758	5.79e-128	468	253	1405	N/A	Bacillus mycoides strain Sequence_ID29427F 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3056960424|gb|PX272169.1|	100.000	253	0	0	1	253	507	759	5.79e-128	468	253	2026190	N/A	Bacillus mobilis strain Sequence_ID50127F 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3056960423|gb|PX272168.1|	100.000	253	0	0	1	253	504	756	5.79e-128	468	253	1396	N/A	Bacillus cereus strain Sequence_ID11027F 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3056960421|gb|PX272166.1|	100.000	253	0	0	1	253	507	759	5.79e-128	468	253	2026189	N/A	Bacillus albus strain Sequence_ID49427F 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3056960383|gb|PX272162.1|	100.000	253	0	0	1	253	167	419	5.79e-128	468	253	1402	N/A	Bacillus licheniformis strain D2 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3056958620|gb|PX271255.1|	100.000	253	0	0	1	253	540	792	5.79e-128	468	253	1396	N/A	Bacillus cereus strain SF1 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3056516080|gb|PX262056.1|	100.000	253	0	0	1	253	487	739	5.79e-128	468	253	2026191	N/A	Bacillus luti strain SS-13-3-49 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3056512462|gb|PX261272.1|	100.000	253	0	0	1	253	474	726	5.79e-128	468	253	1428	N/A	Bacillus thuringiensis strain YN5 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3055981904|gb|PX258216.1|	100.000	253	0	0	1	253	468	720	5.79e-128	468	253	1409	N/A	Bacillus sp. (in: firmicutes) strain 134C 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3055979551|gb|PX257961.1|	100.000	253	0	0	1	253	464	716	5.79e-128	468	253	1396	N/A	Bacillus cereus strain S33 16S ribosomal RNA gene, partial sequence
ASV_448	gi|3055968950|gb|PX257864.1|	100.000	253	0	0	1	253	515	767	5.79e-128	468	253	1428	N/A	Bacillus thuringiensis strain BOTRUEML159 16S ribosomal RNA gene, partial sequence
ASV_456	gi|2843846742|gb|PQ552406.1|	99.605	253	1	0	2	254	2	254	2.71e-126	462	254	1869227	N/A	Bacterium strain OTU_1822 16S ribosomal RNA gene, partial sequence
